year,duration,variable,pct_dev
2030.75,ρ = 0.99,Consumption (C<sub>t</sub>),-0.527
2031.0,ρ = 0.99,Consumption (C<sub>t</sub>),-0.521
2031.25,ρ = 0.99,Consumption (C<sub>t</sub>),-0.516
2031.5,ρ = 0.99,Consumption (C<sub>t</sub>),-0.511
2031.75,ρ = 0.99,Consumption (C<sub>t</sub>),-0.505
2032.0,ρ = 0.99,Consumption (C<sub>t</sub>),-0.5
2032.25,ρ = 0.99,Consumption (C<sub>t</sub>),-0.495
2032.5,ρ = 0.99,Consumption (C<sub>t</sub>),-0.49
2032.75,ρ = 0.99,Consumption (C<sub>t</sub>),-0.485
2033.0,ρ = 0.99,Consumption (C<sub>t</sub>),-0.48
2033.25,ρ = 0.99,Consumption (C<sub>t</sub>),-0.475
2033.5,ρ = 0.99,Consumption (C<sub>t</sub>),-0.47
2033.75,ρ = 0.99,Consumption (C<sub>t</sub>),-0.465
2034.0,ρ = 0.99,Consumption (C<sub>t</sub>),-0.46
2034.25,ρ = 0.99,Consumption (C<sub>t</sub>),-0.456
2034.5,ρ = 0.99,Consumption (C<sub>t</sub>),-0.451
2034.75,ρ = 0.99,Consumption (C<sub>t</sub>),-0.446
2035.0,ρ = 0.99,Consumption (C<sub>t</sub>),-0.442
2035.25,ρ = 0.99,Consumption (C<sub>t</sub>),-0.437
2035.5,ρ = 0.99,Consumption (C<sub>t</sub>),-0.433
2035.75,ρ = 0.99,Consumption (C<sub>t</sub>),-0.428
2036.0,ρ = 0.99,Consumption (C<sub>t</sub>),-0.424
2036.25,ρ = 0.99,Consumption (C<sub>t</sub>),-0.419
2036.5,ρ = 0.99,Consumption (C<sub>t</sub>),-0.415
2036.75,ρ = 0.99,Consumption (C<sub>t</sub>),-0.411
2037.0,ρ = 0.99,Consumption (C<sub>t</sub>),-0.407
2025.0,ρ = 0,Government spending (G<sub>t</sub>),0.0
2025.25,ρ = 0,Government spending (G<sub>t</sub>),5.556
2025.5,ρ = 0,Government spending (G<sub>t</sub>),0.0
2025.75,ρ = 0,Government spending (G<sub>t</sub>),0.0
2026.0,ρ = 0,Government spending (G<sub>t</sub>),0.0
2026.25,ρ = 0,Government spending (G<sub>t</sub>),0.0
2026.5,ρ = 0,Government spending (G<sub>t</sub>),0.0
2026.75,ρ = 0,Government spending (G<sub>t</sub>),0.0
2027.0,ρ = 0,Government spending (G<sub>t</sub>),0.0
2027.25,ρ = 0,Government spending (G<sub>t</sub>),0.0
2027.5,ρ = 0,Government spending (G<sub>t</sub>),0.0
2027.75,ρ = 0,Government spending (G<sub>t</sub>),0.0
2028.0,ρ = 0,Government spending (G<sub>t</sub>),0.0
2028.25,ρ = 0,Government spending (G<sub>t</sub>),0.0
2028.5,ρ = 0,Government spending (G<sub>t</sub>),0.0
2028.75,ρ = 0,Government spending (G<sub>t</sub>),0.0
2029.0,ρ = 0,Government spending (G<sub>t</sub>),0.0
2029.25,ρ = 0,Government spending (G<sub>t</sub>),0.0
2029.5,ρ = 0,Government spending (G<sub>t</sub>),0.0
2029.75,ρ = 0,Government spending (G<sub>t</sub>),0.0
2030.0,ρ = 0,Government spending (G<sub>t</sub>),0.0
2030.25,ρ = 0,Government spending (G<sub>t</sub>),0.0
2030.5,ρ = 0,Government spending (G<sub>t</sub>),0.0
2030.75,ρ = 0,Government spending (G<sub>t</sub>),0.0
2031.0,ρ = 0,Government spending (G<sub>t</sub>),0.0
2031.25,ρ = 0,Government spending (G<sub>t</sub>),0.0
2031.5,ρ = 0,Government spending (G<sub>t</sub>),0.0
2031.75,ρ = 0,Government spending (G<sub>t</sub>),0.0
2032.0,ρ = 0,Government spending (G<sub>t</sub>),0.0
2032.25,ρ = 0,Government spending (G<sub>t</sub>),0.0
2032.5,ρ = 0,Government spending (G<sub>t</sub>),0.0
2032.75,ρ = 0,Government spending (G<sub>t</sub>),0.0
2033.0,ρ = 0,Government spending (G<sub>t</sub>),0.0
2033.25,ρ = 0,Government spending (G<sub>t</sub>),0.0
2033.5,ρ = 0,Government spending (G<sub>t</sub>),0.0
2033.75,ρ = 0,Government spending (G<sub>t</sub>),0.0
2034.0,ρ = 0,Government spending (G<sub>t</sub>),0.0
2034.25,ρ = 0,Government spending (G<sub>t</sub>),0.0
2034.5,ρ = 0,Government spending (G<sub>t</sub>),0.0
2034.75,ρ = 0,Government spending (G<sub>t</sub>),0.0
2035.0,ρ = 0,Government spending (G<sub>t</sub>),0.0
2035.25,ρ = 0,Government spending (G<sub>t</sub>),0.0
2035.5,ρ = 0,Government spending (G<sub>t</sub>),0.0
2035.75,ρ = 0,Government spending (G<sub>t</sub>),0.0
2036.0,ρ = 0,Government spending (G<sub>t</sub>),0.0
2036.25,ρ = 0,Government spending (G<sub>t</sub>),0.0
2036.5,ρ = 0,Government spending (G<sub>t</sub>),0.0
2036.75,ρ = 0,Government spending (G<sub>t</sub>),0.0
2037.0,ρ = 0,Government spending (G<sub>t</sub>),0.0
2025.0,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2025.25,ρ = 0.5,Government spending (G<sub>t</sub>),5.556
2025.5,ρ = 0.5,Government spending (G<sub>t</sub>),2.778
2025.75,ρ = 0.5,Government spending (G<sub>t</sub>),1.389
2026.0,ρ = 0.5,Government spending (G<sub>t</sub>),0.694
2026.25,ρ = 0.5,Government spending (G<sub>t</sub>),0.347
2026.5,ρ = 0.5,Government spending (G<sub>t</sub>),0.174
2026.75,ρ = 0.5,Government spending (G<sub>t</sub>),0.087
2027.0,ρ = 0.5,Government spending (G<sub>t</sub>),0.043
2027.25,ρ = 0.5,Government spending (G<sub>t</sub>),0.022
2027.5,ρ = 0.5,Government spending (G<sub>t</sub>),0.011
2027.75,ρ = 0.5,Government spending (G<sub>t</sub>),0.005
2028.0,ρ = 0.5,Government spending (G<sub>t</sub>),0.003
2028.25,ρ = 0.5,Government spending (G<sub>t</sub>),0.001
2028.5,ρ = 0.5,Government spending (G<sub>t</sub>),0.001
2028.75,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2029.0,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2029.25,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2029.5,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2029.75,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2030.0,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2030.25,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2030.5,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2030.75,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2031.0,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2031.25,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2031.5,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2031.75,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2032.0,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2032.25,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2032.5,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2032.75,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2033.0,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2033.25,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2033.5,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2033.75,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2034.0,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2034.25,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2034.5,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2034.75,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2035.0,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2035.25,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2035.5,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2035.75,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2036.0,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2036.25,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2036.5,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2036.75,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2037.0,ρ = 0.5,Government spending (G<sub>t</sub>),0.0
2025.0,ρ = 0.9,Government spending (G<sub>t</sub>),0.0
2025.25,ρ = 0.9,Government spending (G<sub>t</sub>),5.556
2025.5,ρ = 0.9,Government spending (G<sub>t</sub>),5.0
2025.75,ρ = 0.9,Government spending (G<sub>t</sub>),4.5
2026.0,ρ = 0.9,Government spending (G<sub>t</sub>),4.05
2026.25,ρ = 0.9,Government spending (G<sub>t</sub>),3.645
2026.5,ρ = 0.9,Government spending (G<sub>t</sub>),3.28
2026.75,ρ = 0.9,Government spending (G<sub>t</sub>),2.952
2027.0,ρ = 0.9,Government spending (G<sub>t</sub>),2.657
2027.25,ρ = 0.9,Government spending (G<sub>t</sub>),2.391
2027.5,ρ = 0.9,Government spending (G<sub>t</sub>),2.152
2027.75,ρ = 0.9,Government spending (G<sub>t</sub>),1.937
2028.0,ρ = 0.9,Government spending (G<sub>t</sub>),1.743
2028.25,ρ = 0.9,Government spending (G<sub>t</sub>),1.569
2028.5,ρ = 0.9,Government spending (G<sub>t</sub>),1.412
2028.75,ρ = 0.9,Government spending (G<sub>t</sub>),1.271
2029.0,ρ = 0.9,Government spending (G<sub>t</sub>),1.144
2029.25,ρ = 0.9,Government spending (G<sub>t</sub>),1.029
2029.5,ρ = 0.9,Government spending (G<sub>t</sub>),0.927
2029.75,ρ = 0.9,Government spending (G<sub>t</sub>),0.834
2030.0,ρ = 0.9,Government spending (G<sub>t</sub>),0.75
2030.25,ρ = 0.9,Government spending (G<sub>t</sub>),0.675
2030.5,ρ = 0.9,Government spending (G<sub>t</sub>),0.608
2030.75,ρ = 0.9,Government spending (G<sub>t</sub>),0.547
2031.0,ρ = 0.9,Government spending (G<sub>t</sub>),0.492
2031.25,ρ = 0.9,Government spending (G<sub>t</sub>),0.443
2031.5,ρ = 0.9,Government spending (G<sub>t</sub>),0.399
2031.75,ρ = 0.9,Government spending (G<sub>t</sub>),0.359
2032.0,ρ = 0.9,Government spending (G<sub>t</sub>),0.323
2032.25,ρ = 0.9,Government spending (G<sub>t</sub>),0.291
2032.5,ρ = 0.9,Government spending (G<sub>t</sub>),0.262
2032.75,ρ = 0.9,Government spending (G<sub>t</sub>),0.236
2033.0,ρ = 0.9,Government spending (G<sub>t</sub>),0.212
2033.25,ρ = 0.9,Government spending (G<sub>t</sub>),0.191
2033.5,ρ = 0.9,Government spending (G<sub>t</sub>),0.172
2033.75,ρ = 0.9,Government spending (G<sub>t</sub>),0.155
2034.0,ρ = 0.9,Government spending (G<sub>t</sub>),0.139
2034.25,ρ = 0.9,Government spending (G<sub>t</sub>),0.125
2034.5,ρ = 0.9,Government spending (G<sub>t</sub>),0.113
2034.75,ρ = 0.9,Government spending (G<sub>t</sub>),0.101
2035.0,ρ = 0.9,Government spending (G<sub>t</sub>),0.091
2035.25,ρ = 0.9,Government spending (G<sub>t</sub>),0.082
2035.5,ρ = 0.9,Government spending (G<sub>t</sub>),0.074
2035.75,ρ = 0.9,Government spending (G<sub>t</sub>),0.067
2036.0,ρ = 0.9,Government spending (G<sub>t</sub>),0.06
2036.25,ρ = 0.9,Government spending (G<sub>t</sub>),0.054
2036.5,ρ = 0.9,Government spending (G<sub>t</sub>),0.048
2036.75,ρ = 0.9,Government spending (G<sub>t</sub>),0.044
2037.0,ρ = 0.9,Government spending (G<sub>t</sub>),0.039
2025.0,ρ = 0.99,Government spending (G<sub>t</sub>),0.0
2025.25,ρ = 0.99,Government spending (G<sub>t</sub>),5.556
2025.5,ρ = 0.99,Government spending (G<sub>t</sub>),5.5
2025.75,ρ = 0.99,Government spending (G<sub>t</sub>),5.445
2026.0,ρ = 0.99,Government spending (G<sub>t</sub>),5.391
2026.25,ρ = 0.99,Government spending (G<sub>t</sub>),5.337
2026.5,ρ = 0.99,Government spending (G<sub>t</sub>),5.283
2026.75,ρ = 0.99,Government spending (G<sub>t</sub>),5.23
2027.0,ρ = 0.99,Government spending (G<sub>t</sub>),5.178
2027.25,ρ = 0.99,Government spending (G<sub>t</sub>),5.126
2027.5,ρ = 0.99,Government spending (G<sub>t</sub>),5.075
2027.75,ρ = 0.99,Government spending (G<sub>t</sub>),5.024
2028.0,ρ = 0.99,Government spending (G<sub>t</sub>),4.974
2028.25,ρ = 0.99,Government spending (G<sub>t</sub>),4.924
2028.5,ρ = 0.99,Government spending (G<sub>t</sub>),4.875
2028.75,ρ = 0.99,Government spending (G<sub>t</sub>),4.826
2029.0,ρ = 0.99,Government spending (G<sub>t</sub>),4.778
2029.25,ρ = 0.99,Government spending (G<sub>t</sub>),4.73
2029.5,ρ = 0.99,Government spending (G<sub>t</sub>),4.683
2029.75,ρ = 0.99,Government spending (G<sub>t</sub>),4.636
2030.0,ρ = 0.99,Government spending (G<sub>t</sub>),4.59
2030.25,ρ = 0.99,Government spending (G<sub>t</sub>),4.544
2030.5,ρ = 0.99,Government spending (G<sub>t</sub>),4.498
2030.75,ρ = 0.99,Government spending (G<sub>t</sub>),4.454
2031.0,ρ = 0.99,Government spending (G<sub>t</sub>),4.409
2031.25,ρ = 0.99,Government spending (G<sub>t</sub>),4.365
2031.5,ρ = 0.99,Government spending (G<sub>t</sub>),4.321
2031.75,ρ = 0.99,Government spending (G<sub>t</sub>),4.278
2032.0,ρ = 0.99,Government spending (G<sub>t</sub>),4.235
2032.25,ρ = 0.99,Government spending (G<sub>t</sub>),4.193
2032.5,ρ = 0.99,Government spending (G<sub>t</sub>),4.151
2032.75,ρ = 0.99,Government spending (G<sub>t</sub>),4.109
2033.0,ρ = 0.99,Government spending (G<sub>t</sub>),4.068
2033.25,ρ = 0.99,Government spending (G<sub>t</sub>),4.028
2033.5,ρ = 0.99,Government spending (G<sub>t</sub>),3.987
2033.75,ρ = 0.99,Government spending (G<sub>t</sub>),3.948
2034.0,ρ = 0.99,Government spending (G<sub>t</sub>),3.908
2034.25,ρ = 0.99,Government spending (G<sub>t</sub>),3.869
2034.5,ρ = 0.99,Government spending (G<sub>t</sub>),3.83
2034.75,ρ = 0.99,Government spending (G<sub>t</sub>),3.792
2035.0,ρ = 0.99,Government spending (G<sub>t</sub>),3.754
2035.25,ρ = 0.99,Government spending (G<sub>t</sub>),3.717
2035.5,ρ = 0.99,Government spending (G<sub>t</sub>),3.679
2035.75,ρ = 0.99,Government spending (G<sub>t</sub>),3.643
2036.0,ρ = 0.99,Government spending (G<sub>t</sub>),3.606
2036.25,ρ = 0.99,Government spending (G<sub>t</sub>),3.57
2036.5,ρ = 0.99,Government spending (G<sub>t</sub>),3.534
2036.75,ρ = 0.99,Government spending (G<sub>t</sub>),3.499
2037.0,ρ = 0.99,Government spending (G<sub>t</sub>),3.464
2025.0,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2025.25,ρ = 0,Effective labor (N<sub>t</sub>),0.847
2025.5,ρ = 0,Effective labor (N<sub>t</sub>),-0.077
2025.75,ρ = 0,Effective labor (N<sub>t</sub>),-0.039
2026.0,ρ = 0,Effective labor (N<sub>t</sub>),-0.02
2026.25,ρ = 0,Effective labor (N<sub>t</sub>),-0.01
2026.5,ρ = 0,Effective labor (N<sub>t</sub>),-0.005
2026.75,ρ = 0,Effective labor (N<sub>t</sub>),-0.002
2027.0,ρ = 0,Effective labor (N<sub>t</sub>),-0.001
2027.25,ρ = 0,Effective labor (N<sub>t</sub>),-0.001
2027.5,ρ = 0,Effective labor (N<sub>t</sub>),-0.0
2027.75,ρ = 0,Effective labor (N<sub>t</sub>),-0.0
2028.0,ρ = 0,Effective labor (N<sub>t</sub>),-0.0
2028.25,ρ = 0,Effective labor (N<sub>t</sub>),-0.0
2028.5,ρ = 0,Effective labor (N<sub>t</sub>),-0.0
2028.75,ρ = 0,Effective labor (N<sub>t</sub>),-0.0
2029.0,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2029.25,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2029.5,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2029.75,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2030.0,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2030.25,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2030.5,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2030.75,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2031.0,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2031.25,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2031.5,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2031.75,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2032.0,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2032.25,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2032.5,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2032.75,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2033.0,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2033.25,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2033.5,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2033.75,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2034.0,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2034.25,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2034.5,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2034.75,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2035.0,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2035.25,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2035.5,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2035.75,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2036.0,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2036.25,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2036.5,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2036.75,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2037.0,ρ = 0,Effective labor (N<sub>t</sub>),0.0
2025.0,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2025.25,ρ = 0.5,Effective labor (N<sub>t</sub>),0.743
2025.5,ρ = 0.5,Effective labor (N<sub>t</sub>),0.302
2025.75,ρ = 0.5,Effective labor (N<sub>t</sub>),0.116
2026.0,ρ = 0.5,Effective labor (N<sub>t</sub>),0.04
2026.25,ρ = 0.5,Effective labor (N<sub>t</sub>),0.011
2026.5,ρ = 0.5,Effective labor (N<sub>t</sub>),0.001
2026.75,ρ = 0.5,Effective labor (N<sub>t</sub>),-0.002
2027.0,ρ = 0.5,Effective labor (N<sub>t</sub>),-0.002
2027.25,ρ = 0.5,Effective labor (N<sub>t</sub>),-0.002
2027.5,ρ = 0.5,Effective labor (N<sub>t</sub>),-0.001
2027.75,ρ = 0.5,Effective labor (N<sub>t</sub>),-0.001
2028.0,ρ = 0.5,Effective labor (N<sub>t</sub>),-0.0
2028.25,ρ = 0.5,Effective labor (N<sub>t</sub>),-0.0
2028.5,ρ = 0.5,Effective labor (N<sub>t</sub>),-0.0
2028.75,ρ = 0.5,Effective labor (N<sub>t</sub>),-0.0
2029.0,ρ = 0.5,Effective labor (N<sub>t</sub>),-0.0
2029.25,ρ = 0.5,Effective labor (N<sub>t</sub>),-0.0
2029.5,ρ = 0.5,Effective labor (N<sub>t</sub>),-0.0
2029.75,ρ = 0.5,Effective labor (N<sub>t</sub>),-0.0
2030.0,ρ = 0.5,Effective labor (N<sub>t</sub>),-0.0
2030.25,ρ = 0.5,Effective labor (N<sub>t</sub>),-0.0
2030.5,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2030.75,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2031.0,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2031.25,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2031.5,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2031.75,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2032.0,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2032.25,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2032.5,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2032.75,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2033.0,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2033.25,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2033.5,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2033.75,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2034.0,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2034.25,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2034.5,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2034.75,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2035.0,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2035.25,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2035.5,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2035.75,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2036.0,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2036.25,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2036.5,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2036.75,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2037.0,ρ = 0.5,Effective labor (N<sub>t</sub>),0.0
2025.0,ρ = 0.9,Effective labor (N<sub>t</sub>),0.0
2025.25,ρ = 0.9,Effective labor (N<sub>t</sub>),0.449
2025.5,ρ = 0.9,Effective labor (N<sub>t</sub>),0.403
2025.75,ρ = 0.9,Effective labor (N<sub>t</sub>),0.363
2026.0,ρ = 0.9,Effective labor (N<sub>t</sub>),0.326
2026.25,ρ = 0.9,Effective labor (N<sub>t</sub>),0.294
2026.5,ρ = 0.9,Effective labor (N<sub>t</sub>),0.264
2026.75,ρ = 0.9,Effective labor (N<sub>t</sub>),0.238
2027.0,ρ = 0.9,Effective labor (N<sub>t</sub>),0.214
2027.25,ρ = 0.9,Effective labor (N<sub>t</sub>),0.192
2027.5,ρ = 0.9,Effective labor (N<sub>t</sub>),0.173
2027.75,ρ = 0.9,Effective labor (N<sub>t</sub>),0.156
2028.0,ρ = 0.9,Effective labor (N<sub>t</sub>),0.14
2028.25,ρ = 0.9,Effective labor (N<sub>t</sub>),0.126
2028.5,ρ = 0.9,Effective labor (N<sub>t</sub>),0.113
2028.75,ρ = 0.9,Effective labor (N<sub>t</sub>),0.102
2029.0,ρ = 0.9,Effective labor (N<sub>t</sub>),0.092
2029.25,ρ = 0.9,Effective labor (N<sub>t</sub>),0.083
2029.5,ρ = 0.9,Effective labor (N<sub>t</sub>),0.074
2029.75,ρ = 0.9,Effective labor (N<sub>t</sub>),0.067
2030.0,ρ = 0.9,Effective labor (N<sub>t</sub>),0.06
2030.25,ρ = 0.9,Effective labor (N<sub>t</sub>),0.054
2030.5,ρ = 0.9,Effective labor (N<sub>t</sub>),0.049
2030.75,ρ = 0.9,Effective labor (N<sub>t</sub>),0.044
2031.0,ρ = 0.9,Effective labor (N<sub>t</sub>),0.039
2031.25,ρ = 0.9,Effective labor (N<sub>t</sub>),0.035
2031.5,ρ = 0.9,Effective labor (N<sub>t</sub>),0.032
2031.75,ρ = 0.9,Effective labor (N<sub>t</sub>),0.029
2032.0,ρ = 0.9,Effective labor (N<sub>t</sub>),0.026
2032.25,ρ = 0.9,Effective labor (N<sub>t</sub>),0.023
2032.5,ρ = 0.9,Effective labor (N<sub>t</sub>),0.021
2032.75,ρ = 0.9,Effective labor (N<sub>t</sub>),0.019
2033.0,ρ = 0.9,Effective labor (N<sub>t</sub>),0.017
2033.25,ρ = 0.9,Effective labor (N<sub>t</sub>),0.015
2033.5,ρ = 0.9,Effective labor (N<sub>t</sub>),0.014
2033.75,ρ = 0.9,Effective labor (N<sub>t</sub>),0.012
2034.0,ρ = 0.9,Effective labor (N<sub>t</sub>),0.011
2034.25,ρ = 0.9,Effective labor (N<sub>t</sub>),0.01
2034.5,ρ = 0.9,Effective labor (N<sub>t</sub>),0.009
2034.75,ρ = 0.9,Effective labor (N<sub>t</sub>),0.008
2035.0,ρ = 0.9,Effective labor (N<sub>t</sub>),0.007
2035.25,ρ = 0.9,Effective labor (N<sub>t</sub>),0.007
2035.5,ρ = 0.9,Effective labor (N<sub>t</sub>),0.006
2035.75,ρ = 0.9,Effective labor (N<sub>t</sub>),0.005
2036.0,ρ = 0.9,Effective labor (N<sub>t</sub>),0.005
2036.25,ρ = 0.9,Effective labor (N<sub>t</sub>),0.004
2036.5,ρ = 0.9,Effective labor (N<sub>t</sub>),0.004
2036.75,ρ = 0.9,Effective labor (N<sub>t</sub>),0.003
2037.0,ρ = 0.9,Effective labor (N<sub>t</sub>),0.003
2025.0,ρ = 0.99,Effective labor (N<sub>t</sub>),0.0
2025.25,ρ = 0.99,Effective labor (N<sub>t</sub>),0.274
2025.5,ρ = 0.99,Effective labor (N<sub>t</sub>),0.378
2025.75,ρ = 0.99,Effective labor (N<sub>t</sub>),0.428
2026.0,ρ = 0.99,Effective labor (N<sub>t</sub>),0.45
2026.25,ρ = 0.99,Effective labor (N<sub>t</sub>),0.459
2026.5,ρ = 0.99,Effective labor (N<sub>t</sub>),0.461
2026.75,ρ = 0.99,Effective labor (N<sub>t</sub>),0.46
2027.0,ρ = 0.99,Effective labor (N<sub>t</sub>),0.458
2027.25,ρ = 0.99,Effective labor (N<sub>t</sub>),0.454
2027.5,ρ = 0.99,Effective labor (N<sub>t</sub>),0.45
2027.75,ρ = 0.99,Effective labor (N<sub>t</sub>),0.446
2028.0,ρ = 0.99,Effective labor (N<sub>t</sub>),0.442
2028.25,ρ = 0.99,Effective labor (N<sub>t</sub>),0.438
2028.5,ρ = 0.99,Effective labor (N<sub>t</sub>),0.433
2028.75,ρ = 0.99,Effective labor (N<sub>t</sub>),0.429
2029.0,ρ = 0.99,Effective labor (N<sub>t</sub>),0.425
2029.25,ρ = 0.99,Effective labor (N<sub>t</sub>),0.421
2029.5,ρ = 0.99,Effective labor (N<sub>t</sub>),0.416
2029.75,ρ = 0.99,Effective labor (N<sub>t</sub>),0.412
2030.0,ρ = 0.99,Effective labor (N<sub>t</sub>),0.408
2030.25,ρ = 0.99,Effective labor (N<sub>t</sub>),0.404
2030.5,ρ = 0.99,Effective labor (N<sub>t</sub>),0.4
2030.75,ρ = 0.99,Effective labor (N<sub>t</sub>),0.396
2031.0,ρ = 0.99,Effective labor (N<sub>t</sub>),0.392
2031.25,ρ = 0.99,Effective labor (N<sub>t</sub>),0.388
2031.5,ρ = 0.99,Effective labor (N<sub>t</sub>),0.384
2031.75,ρ = 0.99,Effective labor (N<sub>t</sub>),0.38
2032.0,ρ = 0.99,Effective labor (N<sub>t</sub>),0.376
2032.25,ρ = 0.99,Effective labor (N<sub>t</sub>),0.372
2032.5,ρ = 0.99,Effective labor (N<sub>t</sub>),0.369
2032.75,ρ = 0.99,Effective labor (N<sub>t</sub>),0.365
2033.0,ρ = 0.99,Effective labor (N<sub>t</sub>),0.361
2033.25,ρ = 0.99,Effective labor (N<sub>t</sub>),0.357
2033.5,ρ = 0.99,Effective labor (N<sub>t</sub>),0.354
2033.75,ρ = 0.99,Effective labor (N<sub>t</sub>),0.35
2034.0,ρ = 0.99,Effective labor (N<sub>t</sub>),0.347
2034.25,ρ = 0.99,Effective labor (N<sub>t</sub>),0.343
2034.5,ρ = 0.99,Effective labor (N<sub>t</sub>),0.34
2034.75,ρ = 0.99,Effective labor (N<sub>t</sub>),0.336
