experiment,instrument,param,param_value,is_baseline,yd_y0,yd_y1,yd_y2,yd_y3,yd_y4,yd_y5,yd_y6,yd_y7,yd_y8,yd_y9,yd_y10,yd_y11,yd_y12,yd_y13,yd_y14,yd_y15,yd_y16,yd_y17,yd_y18,yd_y19,yd_y20,yd_y21,yd_y22,yd_y23,yd_y24,yd_y25,yd_y26,yd_y27,yd_y28,yd_y29,yd_y30,yd_y31,yd_y32,yd_y33,yd_y34,yd_y35,yd_y36,yd_y37,yd_y38,yd_y39,yd_y40,yd_y41,yd_y42,yd_y43,yd_y44,yd_y45,yd_y46,yd_y47,yd_y48,yd_y49,yd_y50
Model_HumanCapital_exp_igi_perm,Igi,mu,0.2,0,0.000000,0.330648,0.312867,0.493606,0.659255,0.812869,0.956292,1.090862,1.217586,1.337245,1.450459,1.557733,1.659485,1.756072,1.847799,1.934940,2.017736,2.096408,2.171159,2.242179,2.309644,2.373722,2.434571,2.492342,2.547179,2.599219,2.648595,2.695433,2.739853,2.781972,2.821902,2.859747,2.895612,2.929593,2.961784,2.992275,3.021150,3.048492,3.074378,3.098883,3.122078,3.144030,3.164803,3.184459,3.203056,3.220650,3.237293,3.253035,3.267925,3.282006,3.295323
Model_HumanCapital_exp_igi_perm,Igi,mu,0.25,0,0.000000,0.330648,0.312867,0.493606,0.659255,0.812869,0.956292,1.090862,1.217586,1.337245,1.450459,1.557733,1.659485,1.756072,1.847799,1.934940,2.017736,2.096408,2.171159,2.242179,2.309644,2.373722,2.434571,2.492342,2.547179,2.599219,2.648595,2.695433,2.739853,2.781972,2.821902,2.859747,2.895612,2.929593,2.961784,2.992275,3.021150,3.048492,3.074378,3.098883,3.122078,3.144030,3.164803,3.184459,3.203056,3.220650,3.237293,3.253035,3.267925,3.282006,3.295323
Model_HumanCapital_exp_igi_perm,Igi,mu,0.3,0,0.000000,0.330648,0.312867,0.493606,0.659255,0.812869,0.956292,1.090862,1.217586,1.337245,1.450459,1.557733,1.659485,1.756072,1.847799,1.934940,2.017736,2.096408,2.171159,2.242179,2.309644,2.373722,2.434571,2.492342,2.547179,2.599219,2.648595,2.695433,2.739853,2.781972,2.821902,2.859747,2.895612,2.929593,2.961784,2.992275,3.021150,3.048492,3.074378,3.098883,3.122078,3.144030,3.164803,3.184459,3.203056,3.220650,3.237293,3.253035,3.267925,3.282006,3.295323
Model_HumanCapital_exp_igi_perm,Igi,alphaRD,0.0238095,0,0.000000,0.330648,0.312867,0.493606,0.659255,0.812869,0.956292,1.090862,1.217586,1.337245,1.450459,1.557733,1.659485,1.756072,1.847799,1.934940,2.017736,2.096408,2.171159,2.242179,2.309644,2.373722,2.434571,2.492342,2.547179,2.599219,2.648595,2.695433,2.739853,2.781972,2.821902,2.859747,2.895612,2.929593,2.961784,2.992275,3.021150,3.048492,3.074378,3.098883,3.122078,3.144030,3.164803,3.184459,3.203056,3.220650,3.237293,3.253035,3.267925,3.282006,3.295323
Model_HumanCapital_exp_igi_perm,Igi,alphaRD,0.09,0,0.000000,0.330648,0.312867,0.493606,0.659255,0.812869,0.956292,1.090862,1.217586,1.337245,1.450459,1.557733,1.659485,1.756072,1.847799,1.934940,2.017736,2.096408,2.171159,2.242179,2.309644,2.373722,2.434571,2.492342,2.547179,2.599219,2.648595,2.695433,2.739853,2.781972,2.821902,2.859747,2.895612,2.929593,2.961784,2.992275,3.021150,3.048492,3.074378,3.098883,3.122078,3.144030,3.164803,3.184459,3.203056,3.220650,3.237293,3.253035,3.267925,3.282006,3.295323
Model_HumanCapital_exp_igi_perm,Igi,alphaRD,0.190476,0,0.000000,0.330648,0.312867,0.493606,0.659255,0.812869,0.956292,1.090862,1.217586,1.337245,1.450459,1.557733,1.659485,1.756072,1.847799,1.934940,2.017736,2.096408,2.171159,2.242179,2.309644,2.373722,2.434571,2.492342,2.547179,2.599219,2.648595,2.695433,2.739853,2.781972,2.821902,2.859747,2.895612,2.929593,2.961784,2.992275,3.021150,3.048492,3.074378,3.098883,3.122078,3.144030,3.164803,3.184459,3.203056,3.220650,3.237293,3.253035,3.267925,3.282006,3.295323
Model_HumanCapital_exp_igi_perm,Igi,alphaRD,0.333333,0,0.000000,0.330648,0.312867,0.493606,0.659255,0.812869,0.956292,1.090862,1.217586,1.337245,1.450459,1.557733,1.659485,1.756072,1.847799,1.934940,2.017736,2.096408,2.171159,2.242179,2.309644,2.373722,2.434571,2.492342,2.547179,2.599219,2.648595,2.695433,2.739853,2.781972,2.821902,2.859747,2.895612,2.929593,2.961784,2.992275,3.021150,3.048492,3.074378,3.098883,3.122078,3.144030,3.164803,3.184459,3.203056,3.220650,3.237293,3.253035,3.267925,3.282006,3.295323
Model_HumanCapital_exp_igi_perm,Igi,alphaRD,0.47619,0,0.000000,0.330648,0.312867,0.493606,0.659255,0.812869,0.956292,1.090862,1.217586,1.337245,1.450459,1.557733,1.659485,1.756072,1.847799,1.934940,2.017736,2.096408,2.171159,2.242179,2.309644,2.373722,2.434571,2.492342,2.547179,2.599219,2.648595,2.695433,2.739853,2.781972,2.821902,2.859747,2.895612,2.929593,2.961784,2.992275,3.021150,3.048492,3.074378,3.098883,3.122078,3.144030,3.164803,3.184459,3.203056,3.220650,3.237293,3.253035,3.267925,3.282006,3.295323
Model_HumanCapital_exp_igi_perm,Igi,varsigma,0.1,0,0.000000,0.288616,0.294253,0.487426,0.664649,0.827565,0.977113,1.114141,1.239480,1.353953,1.458372,1.553523,1.640159,1.718994,1.790696,1.855886,1.915139,1.968985,2.017910,2.062359,2.102738,2.139417,2.172734,2.202995,2.230480,2.255443,2.278114,2.298704,2.317402,2.334381,2.349800,2.363800,2.376512,2.388053,2.398532,2.408044,2.416679,2.424518,2.431632,2.438089,2.443950,2.449268,2.454093,2.458472,2.462445,2.466049,2.469319,2.472285,2.474976,2.477416,2.479630
Model_HumanCapital_exp_igi_perm,Igi,varsigma,0.3,0,0.000000,0.295210,0.297577,0.491511,0.669869,0.834397,0.986060,1.125680,1.254030,1.371858,1.479898,1.578859,1.669424,1.752244,1.827932,1.897066,1.960186,2.017794,2.070354,2.118295,2.162013,2.201873,2.238207,2.271323,2.301502,2.329000,2.354053,2.376875,2.397664,2.416597,2.433840,2.449541,2.463838,2.476854,2.488703,2.499490,2.509308,2.518244,2.526377,2.533777,2.540512,2.546639,2.552213,2.557284,2.561898,2.566094,2.569910,2.573382,2.576538,2.579409,2.582019
Model_HumanCapital_exp_igi_perm,Igi,varsigma,0.5,0,0.000000,0.304907,0.301554,0.493983,0.671375,0.835708,0.988052,1.129245,1.260014,1.381023,1.492900,1.596242,1.691619,1.779576,1.860633,1.935280,2.003983,2.067180,2.125284,2.178681,2.227730,2.272770,2.314114,2.352052,2.386856,2.418775,2.448041,2.474869,2.499457,2.521986,2.542626,2.561532,2.578847,2.594702,2.609218,2.622506,2.634669,2.645801,2.655988,2.665309,2.673837,2.681638,2.688774,2.695301,2.701270,2.706729,2.711721,2.716285,2.720459,2.724274,2.727761
Model_HumanCapital_exp_igi_perm,Igi,varsigma,0.8,0,0.000000,0.330648,0.312867,0.493606,0.659255,0.812869,0.956292,1.090862,1.217586,1.337245,1.450459,1.557733,1.659485,1.756072,1.847799,1.934940,2.017736,2.096408,2.171159,2.242179,2.309644,2.373722,2.434571,2.492342,2.547179,2.599219,2.648595,2.695433,2.739853,2.781972,2.821902,2.859747,2.895612,2.929593,2.961784,2.992275,3.021150,3.048492,3.074378,3.098883,3.122078,3.144030,3.164803,3.184459,3.203056,3.220650,3.237293,3.253035,3.267925,3.282006,3.295323
Model_HumanCapital_exp_igi_perm,Igi,varsigma,0.9,0,0.000000,0.346014,0.322937,0.496905,0.654218,0.798601,0.932474,1.057653,1.175529,1.287190,1.393494,1.495127,1.592645,1.686500,1.777064,1.864645,1.949501,2.031849,2.111873,2.189730,2.265554,2.339462,2.411556,2.481923,2.550641,2.617780,2.683400,2.747556,2.810297,2.871667,2.931707,2.990453,3.047940,3.104198,3.159257,3.213145,3.265885,3.317504,3.368022,3.417463,3.465847,3.513193,3.559522,3.604852,3.649201,3.692587,3.735027,3.776538,3.817136,3.856838,3.895660
Model_HumanCapital_exp_igi_perm,Igi,varsigma,0.95,0,0.000000,0.356521,0.330813,0.501910,0.655028,0.794201,0.922143,1.040932,1.152189,1.257198,1.356993,1.452410,1.544137,1.632742,1.718700,1.802407,1.884200,1.964365,2.043145,2.120751,2.197363,2.273136,2.348205,2.422686,2.496682,2.570280,2.643557,2.716579,2.789404,2.862082,2.934656,3.007164,3.079636,3.152100,3.224579,3.297092,3.369654,3.442278,3.514975,3.587752,3.660614,3.733566,3.806608,3.879742,3.952965,4.026276,4.099671,4.173145,4.246692,4.320307,4.393980
Model_HumanCapital_exp_ige_perm,Ige,baseline,,1,0.000000,0.938215,0.476243,0.315908,0.238295,0.227161,0.269745,0.355950,0.477625,0.628095,0.801832,0.994224,1.201391,1.420051,1.647409,1.881078,2.119012,2.359447,2.600869,2.841969,3.081621,3.318859,3.552852,3.782893,4.008386,4.228828,4.443803,4.652973,4.856068,5.052882,5.243262,5.427105,5.604353,5.774986,5.939020,6.096501,6.247501,6.392115,6.530458,6.662664,6.788878,6.909258,7.023972,7.133195,7.237106,7.335889,7.429731,7.518819,7.603341,7.683482,7.759427
Model_HumanCapital_exp_ige_perm,Ige,alphaG,0.02,0,0.000000,0.938215,0.476243,0.315908,0.238295,0.227161,0.269745,0.355950,0.477625,0.628095,0.801832,0.994224,1.201391,1.420051,1.647409,1.881078,2.119012,2.359447,2.600869,2.841969,3.081621,3.318859,3.552852,3.782893,4.008386,4.228828,4.443803,4.652973,4.856068,5.052882,5.243262,5.427105,5.604353,5.774986,5.939020,6.096501,6.247501,6.392115,6.530458,6.662664,6.788878,6.909258,7.023972,7.133195,7.237106,7.335889,7.429731,7.518819,7.603341,7.683482,7.759427
Model_HumanCapital_exp_ige_perm,Ige,alphaG,0.054,0,0.000000,0.938215,0.476243,0.315908,0.238295,0.227161,0.269745,0.355950,0.477625,0.628095,0.801832,0.994224,1.201391,1.420051,1.647409,1.881078,2.119012,2.359447,2.600869,2.841969,3.081621,3.318859,3.552852,3.782893,4.008386,4.228828,4.443803,4.652973,4.856068,5.052882,5.243262,5.427105,5.604353,5.774986,5.939020,6.096501,6.247501,6.392115,6.530458,6.662664,6.788878,6.909258,7.023972,7.133195,7.237106,7.335889,7.429731,7.518819,7.603341,7.683482,7.759427
Model_HumanCapital_exp_ige_perm,Ige,alphaG,0.08,0,0.000000,0.938215,0.476243,0.315908,0.238295,0.227161,0.269745,0.355950,0.477625,0.628095,0.801832,0.994224,1.201391,1.420051,1.647409,1.881078,2.119012,2.359447,2.600869,2.841969,3.081621,3.318859,3.552852,3.782893,4.008386,4.228828,4.443803,4.652973,4.856068,5.052882,5.243262,5.427105,5.604353,5.774986,5.939020,6.096501,6.247501,6.392115,6.530458,6.662664,6.788878,6.909258,7.023972,7.133195,7.237106,7.335889,7.429731,7.518819,7.603341,7.683482,7.759427
Model_HumanCapital_exp_ige_perm,Ige,alphaG,0.12,0,0.000000,0.938215,0.476243,0.315908,0.238295,0.227161,0.269745,0.355950,0.477625,0.628095,0.801832,0.994224,1.201391,1.420051,1.647409,1.881078,2.119012,2.359447,2.600869,2.841969,3.081621,3.318859,3.552852,3.782893,4.008386,4.228828,4.443803,4.652973,4.856068,5.052882,5.243262,5.427105,5.604353,5.774986,5.939020,6.096501,6.247501,6.392115,6.530458,6.662664,6.788878,6.909258,7.023972,7.133195,7.237106,7.335889,7.429731,7.518819,7.603341,7.683482,7.759427
Model_HumanCapital_exp_ige_perm,Ige,alphaG,0.17,0,0.000000,0.938215,0.476243,0.315908,0.238295,0.227161,0.269745,0.355950,0.477625,0.628095,0.801832,0.994224,1.201391,1.420051,1.647409,1.881078,2.119012,2.359447,2.600869,2.841969,3.081621,3.318859,3.552852,3.782893,4.008386,4.228828,4.443803,4.652973,4.856068,5.052882,5.243262,5.427105,5.604353,5.774986,5.939020,6.096501,6.247501,6.392115,6.530458,6.662664,6.788878,6.909258,7.023972,7.133195,7.237106,7.335889,7.429731,7.518819,7.603341,7.683482,7.759427
Model_HumanCapital_exp_ige_perm,Ige,alphaG,0.2,0,0.000000,0.938215,0.476243,0.315908,0.238295,0.227161,0.269745,0.355950,0.477625,0.628095,0.801832,0.994224,1.201391,1.420051,1.647409,1.881078,2.119012,2.359447,2.600869,2.841969,3.081621,3.318859,3.552852,3.782893,4.008386,4.228828,4.443803,4.652973,4.856068,5.052882,5.243262,5.427105,5.604353,5.774986,5.939020,6.096501,6.247501,6.392115,6.530458,6.662664,6.788878,6.909258,7.023972,7.133195,7.237106,7.335889,7.429731,7.518819,7.603341,7.683482,7.759427
Model_HumanCapital_exp_ige_perm,Ige,mu,0.05,0,0.000000,0.629555,0.366360,0.296605,0.267655,0.271463,0.301672,0.353263,0.422181,0.505097,0.599245,0.702311,0.812342,0.927683,1.046926,1.168869,1.292486,1.416898,1.541354,1.665215,1.787936,1.909054,2.028182,2.144995,2.259224,2.370651,2.479100,2.584436,2.686554,2.785383,2.880876,2.973009,3.061778,3.147196,3.229292,3.308108,3.383696,3.456116,3.525440,3.591742,3.655103,3.715607,3.773342,3.828399,3.880868,3.930842,3.978412,4.023671,4.066709,4.107616,4.146482
Model_HumanCapital_exp_ige_perm,Ige,mu,0.1,0,0.000000,0.938215,0.476243,0.315908,0.238295,0.227161,0.269745,0.355950,0.477625,0.628095,0.801832,0.994224,1.201391,1.420051,1.647409,1.881078,2.119012,2.359447,2.600869,2.841969,3.081621,3.318859,3.552852,3.782893,4.008386,4.228828,4.443803,4.652973,4.856068,5.052882,5.243262,5.427105,5.604353,5.774986,5.939020,6.096501,6.247501,6.392115,6.530458,6.662664,6.788878,6.909258,7.023972,7.133195,7.237106,7.335889,7.429731,7.518819,7.603341,7.683482,7.759427
Model_HumanCapital_exp_ige_perm,Ige,mu,0.15,0,0.000000,1.238926,0.582022,0.332309,0.207180,0.182358,0.238687,0.360967,0.536928,0.756549,1.011565,1.295102,1.601401,1.925598,2.263561,2.611755,2.967142,3.327096,3.689342,4.051902,4.413054,4.771299,5.125335,5.474034,5.816420,6.151660,6.479046,6.797984,7.107986,7.408659,7.699695,7.980868,8.252023,8.513072,8.763983,9.004781,9.235536,9.456361,9.667404,9.868849,10.060904,10.243800,10.417790,10.583140,10.740129,10.889046,11.030185,11.163844,11.290324,11.409924,11.522941
Model_HumanCapital_exp_ige_perm,Ige,mu,0.2,0,0.000000,1.531997,0.683861,0.345942,0.174414,0.137126,0.208538,0.368320,0.600067,0.890413,1.228379,1.604873,2.012302,2.444276,2.895371,3.360947,3.837006,4.320081,4.807145,5.295547,5.782954,6.267313,6.746812,7.219857,7.685049,8.141165,8.587149,9.022090,9.445221,9.855905,10.253623,10.637973,11.008656,11.365472,11.708309,12.037138,12.352005,12.653022,12.940362,13.214250,13.474959,13.722798,13.958112,14.181272,14.392671,14.592720,14.781841,14.960465,15.129025,15.287957,15.437695
Model_HumanCapital_exp_ige_perm,Ige,mu,0.25,0,0.000000,1.817718,0.781915,0.356931,0.140093,0.091531,0.179335,0.378016,0.667016,1.029635,1.452205,1.923458,2.434022,2.976032,3.542825,4.128700,4.728734,5.338639,5.954651,6.573443,7.192058,7.807861,8.418494,9.021853,9.616057,10.199437,10.770518,11.328009,11.870795,12.397924,12.908607,13.402203,13.878216,14.336286,14.776181,15.197787,15.601100,15.986216,16.353321,16.702683,17.034639,17.349591,17.647988,17.930326,18.197134,18.448969,18.686406,18.910036,19.120454,19.318260,19.504048
Model_HumanCapital_exp_ige_perm,Ige,mu,0.3,0,0.000000,2.096367,0.876332,0.365397,0.104308,0.045637,0.151108,0.390054,0.737749,1.174162,1.682971,2.250776,2.866483,3.520809,4.205904,4.915053,5.642447,6.383004,7.132236,7.886138,8.641118,9.393930,10.141634,10.881562,11.611295,12.328648,13.031656,13.718569,14.387845,15.038145,15.668331,16.277458,16.864771,17.429698,17.971841,18.490968,18.987000,19.460002,19.910171,20.337817,20.743358,21.127297,21.490217,21.832763,22.155631,22.459554,22.745296,23.013640,23.265377,23.501301,23.722201
Model_HumanCapital_exp_ige_perm,Ige,alphaRD,0.0238095,0,0.000000,0.938215,0.476243,0.315908,0.238295,0.227161,0.269745,0.355950,0.477625,0.628095,0.801832,0.994224,1.201391,1.420051,1.647409,1.881078,2.119012,2.359447,2.600869,2.841969,3.081621,3.318859,3.552852,3.782893,4.008386,4.228828,4.443803,4.652973,4.856068,5.052882,5.243262,5.427105,5.604353,5.774986,5.939020,6.096501,6.247501,6.392115,6.530458,6.662664,6.788878,6.909258,7.023972,7.133195,7.237106,7.335889,7.429731,7.518819,7.603341,7.683482,7.759427
Model_HumanCapital_exp_ige_perm,Ige,alphaRD,0.09,0,0.000000,0.938215,0.476243,0.315908,0.238295,0.227161,0.269745,0.355950,0.477625,0.628095,0.801832,0.994224,1.201391,1.420051,1.647409,1.881078,2.119012,2.359447,2.600869,2.841969,3.081621,3.318859,3.552852,3.782893,4.008386,4.228828,4.443803,4.652973,4.856068,5.052882,5.243262,5.427105,5.604353,5.774986,5.939020,6.096501,6.247501,6.392115,6.530458,6.662664,6.788878,6.909258,7.023972,7.133195,7.237106,7.335889,7.429731,7.518819,7.603341,7.683482,7.759427
Model_HumanCapital_exp_ige_perm,Ige,alphaRD,0.190476,0,0.000000,0.938215,0.476243,0.315908,0.238295,0.227161,0.269745,0.355950,0.477625,0.628095,0.801832,0.994224,1.201391,1.420051,1.647409,1.881078,2.119012,2.359447,2.600869,2.841969,3.081621,3.318859,3.552852,3.782893,4.008386,4.228828,4.443803,4.652973,4.856068,5.052882,5.243262,5.427105,5.604353,5.774986,5.939020,6.096501,6.247501,6.392115,6.530458,6.662664,6.788878,6.909258,7.023972,7.133195,7.237106,7.335889,7.429731,7.518819,7.603341,7.683482,7.759427
Model_HumanCapital_exp_ige_perm,Ige,alphaRD,0.333333,0,0.000000,0.938215,0.476243,0.315908,0.238295,0.227161,0.269745,0.355950,0.477625,0.628095,0.801832,0.994224,1.201391,1.420051,1.647409,1.881078,2.119012,2.359447,2.600869,2.841969,3.081621,3.318859,3.552852,3.782893,4.008386,4.228828,4.443803,4.652973,4.856068,5.052882,5.243262,5.427105,5.604353,5.774986,5.939020,6.096501,6.247501,6.392115,6.530458,6.662664,6.788878,6.909258,7.023972,7.133195,7.237106,7.335889,7.429731,7.518819,7.603341,7.683482,7.759427
Model_HumanCapital_exp_ige_perm,Ige,alphaRD,0.47619,0,0.000000,0.938215,0.476243,0.315908,0.238295,0.227161,0.269745,0.355950,0.477625,0.628095,0.801832,0.994224,1.201391,1.420051,1.647409,1.881078,2.119012,2.359447,2.600869,2.841969,3.081621,3.318859,3.552852,3.782893,4.008386,4.228828,4.443803,4.652973,4.856068,5.052882,5.243262,5.427105,5.604353,5.774986,5.939020,6.096501,6.247501,6.392115,6.530458,6.662664,6.788878,6.909258,7.023972,7.133195,7.237106,7.335889,7.429731,7.518819,7.603341,7.683482,7.759427
Model_HumanCapital_exp_ige_perm,Ige,varsigma,0.1,0,0.000000,0.881681,0.427971,0.270725,0.203559,0.211325,0.280930,0.400935,0.561275,0.753134,0.968856,1.201855,1.446521,1.698125,1.952724,2.207067,2.458513,2.704945,2.944702,3.176513,3.399435,3.612806,3.816193,4.009359,4.192223,4.364833,4.527339,4.679974,4.823031,4.956849,5.081804,5.198292,5.306725,5.407519,5.501093,5.587861,5.668229,5.742593,5.811335,5.874824,5.933410,5.987430,6.037202,6.083028,6.125194,6.163966,6.199598,6.232324,6.262365,6.289929,6.315206
Model_HumanCapital_exp_ige_perm,Ige,varsigma,0.3,0,0.000000,0.890399,0.434778,0.276509,0.207399,0.212482,0.278950,0.395702,0.553011,0.742365,0.956350,1.188560,1.433499,1.686494,1.943609,2.201557,2.457631,2.709625,2.955777,3.194701,3.425341,3.646921,3.858899,4.060934,4.252851,4.434612,4.606290,4.768050,4.920127,5.062811,5.196435,5.321363,5.437976,5.546672,5.647854,5.741923,5.829279,5.910315,5.985412,6.054940,6.119256,6.178701,6.233603,6.284270,6.330998,6.374065,6.413733,6.450249,6.483845,6.514739,6.543134
Model_HumanCapital_exp_ige_perm,Ige,varsigma,0.5,0,0.000000,0.903478,0.445263,0.285136,0.212584,0.212673,0.272884,0.382572,0.532526,0.714743,0.922269,1.149076,1.389962,1.640460,1.896756,2.155616,2.414321,2.670609,2.922618,3.168838,3.408068,3.639377,3.862063,4.075625,4.279734,4.474203,4.658968,4.834067,4.999619,5.155812,5.302887,5.441129,5.570852,5.692395,5.806113,5.912368,6.011530,6.103965,6.190039,6.270110,6.344526,6.413628,6.477740,6.537179,6.592245,6.643224,6.690389,6.734000,6.774300,6.811521,6.845880
Model_HumanCapital_exp_ige_perm,Ige,varsigma,0.8,0,0.000000,0.938215,0.476243,0.315908,0.238295,0.227161,0.269745,0.355950,0.477625,0.628095,0.801832,0.994224,1.201391,1.420051,1.647409,1.881078,2.119012,2.359447,2.600869,2.841969,3.081621,3.318859,3.552852,3.782893,4.008386,4.228828,4.443803,4.652973,4.856068,5.052882,5.243262,5.427105,5.604353,5.774986,5.939020,6.096501,6.247501,6.392115,6.530458,6.662664,6.788878,6.909258,7.023972,7.133195,7.237106,7.335889,7.429731,7.518819,7.603341,7.683482,7.759427
Model_HumanCapital_exp_ige_perm,Ige,varsigma,0.9,0,0.000000,0.954351,0.490360,0.334611,0.260474,0.250018,0.289407,0.368024,0.477607,0.611670,0.765082,0.933754,1.114413,1.304424,1.501659,1.704390,1.911210,2.120970,2.332726,2.545700,2.759250,2.972841,3.186027,3.398434,3.609747,3.819694,4.028047,4.234605,4.439196,4.641667,4.841884,5.039725,5.235084,5.427863,5.617973,5.805332,5.989868,6.171512,6.350203,6.525884,6.698505,6.868019,7.034386,7.197569,7.357537,7.514263,7.667726,7.817908,7.964797,8.108384,8.248667
Model_HumanCapital_exp_ige_perm,Ige,varsigma,0.95,0,0.000000,0.960776,0.494857,0.342160,0.271615,0.264079,0.304800,0.382545,0.488692,0.616583,0.761061,0.918114,1.084623,1.258159,1.436837,1.619200,1.804125,1.990756,2.178449,2.366726,2.555240,2.743749,2.932092,3.120170,3.307936,3.495376,3.682509,3.869370,4.056011,4.242491,4.428877,4.615235,4.801634,4.988140,5.174814,5.361714,5.548891,5.736390,5.924250,6.112502,6.301169,6.490268,6.679807,6.869788,7.060205,7.251043,7.442282,7.633894,7.825844,8.018090,8.210585
Model_HumanCapital_exp_grd_perm,Grd,baseline,,1,0.000000,0.166585,-0.076708,0.110857,0.393934,0.700689,1.004758,1.297059,1.574954,1.838143,2.087117,2.322595,2.545322,2.756010,2.955318,3.143861,3.322208,3.490895,3.650423,3.801267,3.943875,4.078675,4.206072,4.326450,4.440177,4.547603,4.649059,4.744863,4.835316,4.920704,5.001300,5.077363,5.149139,5.216862,5.280754,5.341024,5.397873,5.451490,5.502054,5.549735,5.594693,5.637082,5.677045,5.714719,5.750232,5.783706,5.815258,5.844994,5.873020,5.899431,5.924320
Model_HumanCapital_exp_grd_perm,Grd,alphaG,0.02,0,0.000000,0.166585,-0.076708,0.110857,0.393934,0.700689,1.004758,1.297059,1.574954,1.838143,2.087117,2.322595,2.545322,2.756010,2.955318,3.143861,3.322208,3.490895,3.650423,3.801267,3.943875,4.078675,4.206072,4.326450,4.440177,4.547603,4.649059,4.744863,4.835316,4.920704,5.001300,5.077363,5.149139,5.216862,5.280754,5.341024,5.397873,5.451490,5.502054,5.549735,5.594693,5.637082,5.677045,5.714719,5.750232,5.783706,5.815258,5.844994,5.873020,5.899431,5.924320
Model_HumanCapital_exp_grd_perm,Grd,alphaG,0.054,0,0.000000,0.166585,-0.076708,0.110857,0.393934,0.700689,1.004758,1.297059,1.574954,1.838143,2.087117,2.322595,2.545322,2.756010,2.955318,3.143861,3.322208,3.490895,3.650423,3.801267,3.943875,4.078675,4.206072,4.326450,4.440177,4.547603,4.649059,4.744863,4.835316,4.920704,5.001300,5.077363,5.149139,5.216862,5.280754,5.341024,5.397873,5.451490,5.502054,5.549735,5.594693,5.637082,5.677045,5.714719,5.750232,5.783706,5.815258,5.844994,5.873020,5.899431,5.924320
Model_HumanCapital_exp_grd_perm,Grd,alphaG,0.08,0,0.000000,0.166585,-0.076708,0.110857,0.393934,0.700689,1.004758,1.297059,1.574954,1.838143,2.087117,2.322595,2.545322,2.756010,2.955318,3.143861,3.322208,3.490895,3.650423,3.801267,3.943875,4.078675,4.206072,4.326450,4.440177,4.547603,4.649059,4.744863,4.835316,4.920704,5.001300,5.077363,5.149139,5.216862,5.280754,5.341024,5.397873,5.451490,5.502054,5.549735,5.594693,5.637082,5.677045,5.714719,5.750232,5.783706,5.815258,5.844994,5.873020,5.899431,5.924320
Model_HumanCapital_exp_grd_perm,Grd,alphaG,0.12,0,0.000000,0.166585,-0.076708,0.110857,0.393934,0.700689,1.004758,1.297059,1.574954,1.838143,2.087117,2.322595,2.545322,2.756010,2.955318,3.143861,3.322208,3.490895,3.650423,3.801267,3.943875,4.078675,4.206072,4.326450,4.440177,4.547603,4.649059,4.744863,4.835316,4.920704,5.001300,5.077363,5.149139,5.216862,5.280754,5.341024,5.397873,5.451490,5.502054,5.549735,5.594693,5.637082,5.677045,5.714719,5.750232,5.783706,5.815258,5.844994,5.873020,5.899431,5.924320
Model_HumanCapital_exp_grd_perm,Grd,alphaG,0.17,0,0.000000,0.166585,-0.076708,0.110857,0.393934,0.700689,1.004758,1.297059,1.574954,1.838143,2.087117,2.322595,2.545322,2.756010,2.955318,3.143861,3.322208,3.490895,3.650423,3.801267,3.943875,4.078675,4.206072,4.326450,4.440177,4.547603,4.649059,4.744863,4.835316,4.920704,5.001300,5.077363,5.149139,5.216862,5.280754,5.341024,5.397873,5.451490,5.502054,5.549735,5.594693,5.637082,5.677045,5.714719,5.750232,5.783706,5.815258,5.844994,5.873020,5.899431,5.924320
Model_HumanCapital_exp_grd_perm,Grd,alphaG,0.2,0,0.000000,0.166585,-0.076708,0.110857,0.393934,0.700689,1.004758,1.297059,1.574954,1.838143,2.087117,2.322595,2.545322,2.756010,2.955318,3.143861,3.322208,3.490895,3.650423,3.801267,3.943875,4.078675,4.206072,4.326450,4.440177,4.547603,4.649059,4.744863,4.835316,4.920704,5.001300,5.077363,5.149139,5.216862,5.280754,5.341024,5.397873,5.451490,5.502054,5.549735,5.594693,5.637082,5.677045,5.714719,5.750232,5.783706,5.815258,5.844994,5.873020,5.899431,5.924320
Model_HumanCapital_exp_grd_perm,Grd,mu,0.05,0,0.000000,0.166585,-0.076708,0.110857,0.393934,0.700689,1.004758,1.297059,1.574954,1.838143,2.087117,2.322595,2.545322,2.756010,2.955318,3.143861,3.322208,3.490895,3.650423,3.801267,3.943875,4.078675,4.206072,4.326450,4.440177,4.547603,4.649059,4.744863,4.835316,4.920704,5.001300,5.077363,5.149139,5.216862,5.280754,5.341024,5.397873,5.451490,5.502054,5.549735,5.594693,5.637082,5.677045,5.714719,5.750232,5.783706,5.815258,5.844994,5.873020,5.899431,5.924320
Model_HumanCapital_exp_grd_perm,Grd,mu,0.1,0,0.000000,0.166585,-0.076708,0.110857,0.393934,0.700689,1.004758,1.297059,1.574954,1.838143,2.087117,2.322595,2.545322,2.756010,2.955318,3.143861,3.322208,3.490895,3.650423,3.801267,3.943875,4.078675,4.206072,4.326450,4.440177,4.547603,4.649059,4.744863,4.835316,4.920704,5.001300,5.077363,5.149139,5.216862,5.280754,5.341024,5.397873,5.451490,5.502054,5.549735,5.594693,5.637082,5.677045,5.714719,5.750232,5.783706,5.815258,5.844994,5.873020,5.899431,5.924320
