experiment,instrument,param,param_value,is_baseline,yd_y0,yd_y1,yd_y2,yd_y3,yd_y4,yd_y5,yd_y6,yd_y7,yd_y8,yd_y9,yd_y10,yd_y11,yd_y12,yd_y13,yd_y14,yd_y15,yd_y16,yd_y17,yd_y18,yd_y19,yd_y20,yd_y21,yd_y22,yd_y23,yd_y24,yd_y25,yd_y26,yd_y27,yd_y28,yd_y29,yd_y30,yd_y31,yd_y32,yd_y33,yd_y34,yd_y35,yd_y36,yd_y37,yd_y38,yd_y39,yd_y40,yd_y41,yd_y42,yd_y43,yd_y44,yd_y45,yd_y46,yd_y47,yd_y48,yd_y49,yd_y50
Model_HumanCapital_exp_gc,Gc,mu,0.2,0,0.000000,0.259407,0.038205,-0.035957,-0.082803,-0.111469,-0.128131,-0.136881,-0.140436,-0.140599,-0.138573,-0.135159,-0.130891,-0.126127,-0.121104,-0.115982,-0.110865,-0.105823,-0.100902,-0.096129,-0.091522,-0.087090,-0.082837,-0.078764,-0.074870,-0.071151,-0.067602,-0.064219,-0.060996,-0.057926,-0.055004,-0.052224,-0.049579,-0.047064,-0.044674,-0.042402,-0.040243,-0.038191,-0.036243,-0.034392,-0.032634,-0.030965,-0.029380,-0.027876,-0.026447,-0.025092,-0.023805,-0.022584,-0.021424,-0.020324,-0.019281
Model_HumanCapital_exp_gc,Gc,mu,0.25,0,0.000000,0.259407,0.038205,-0.035957,-0.082803,-0.111469,-0.128131,-0.136881,-0.140436,-0.140599,-0.138573,-0.135159,-0.130891,-0.126127,-0.121104,-0.115982,-0.110865,-0.105823,-0.100902,-0.096129,-0.091522,-0.087090,-0.082837,-0.078764,-0.074870,-0.071151,-0.067602,-0.064219,-0.060996,-0.057926,-0.055004,-0.052224,-0.049579,-0.047064,-0.044674,-0.042402,-0.040243,-0.038191,-0.036243,-0.034392,-0.032634,-0.030965,-0.029380,-0.027876,-0.026447,-0.025092,-0.023805,-0.022584,-0.021424,-0.020324,-0.019281
Model_HumanCapital_exp_gc,Gc,mu,0.3,0,0.000000,0.259407,0.038205,-0.035957,-0.082803,-0.111469,-0.128131,-0.136881,-0.140436,-0.140599,-0.138573,-0.135159,-0.130891,-0.126127,-0.121104,-0.115982,-0.110865,-0.105823,-0.100902,-0.096129,-0.091522,-0.087090,-0.082837,-0.078764,-0.074870,-0.071151,-0.067602,-0.064219,-0.060996,-0.057926,-0.055004,-0.052224,-0.049579,-0.047064,-0.044674,-0.042402,-0.040243,-0.038191,-0.036243,-0.034392,-0.032634,-0.030965,-0.029380,-0.027876,-0.026447,-0.025092,-0.023805,-0.022584,-0.021424,-0.020324,-0.019281
Model_HumanCapital_exp_gc,Gc,alphaRD,0.0238095,0,0.000000,0.259407,0.038205,-0.035957,-0.082803,-0.111469,-0.128131,-0.136881,-0.140436,-0.140599,-0.138573,-0.135159,-0.130891,-0.126127,-0.121104,-0.115982,-0.110865,-0.105823,-0.100902,-0.096129,-0.091522,-0.087090,-0.082837,-0.078764,-0.074870,-0.071151,-0.067602,-0.064219,-0.060996,-0.057926,-0.055004,-0.052224,-0.049579,-0.047064,-0.044674,-0.042402,-0.040243,-0.038191,-0.036243,-0.034392,-0.032634,-0.030965,-0.029380,-0.027876,-0.026447,-0.025092,-0.023805,-0.022584,-0.021424,-0.020324,-0.019281
Model_HumanCapital_exp_gc,Gc,alphaRD,0.09,0,0.000000,0.259407,0.038205,-0.035957,-0.082803,-0.111469,-0.128131,-0.136881,-0.140436,-0.140599,-0.138573,-0.135159,-0.130891,-0.126127,-0.121104,-0.115982,-0.110865,-0.105823,-0.100902,-0.096129,-0.091522,-0.087090,-0.082837,-0.078764,-0.074870,-0.071151,-0.067602,-0.064219,-0.060996,-0.057926,-0.055004,-0.052224,-0.049579,-0.047064,-0.044674,-0.042402,-0.040243,-0.038191,-0.036243,-0.034392,-0.032634,-0.030965,-0.029380,-0.027876,-0.026447,-0.025092,-0.023805,-0.022584,-0.021424,-0.020324,-0.019281
Model_HumanCapital_exp_gc,Gc,alphaRD,0.190476,0,0.000000,0.259407,0.038205,-0.035957,-0.082803,-0.111469,-0.128131,-0.136881,-0.140436,-0.140599,-0.138573,-0.135159,-0.130891,-0.126127,-0.121104,-0.115982,-0.110865,-0.105823,-0.100902,-0.096129,-0.091522,-0.087090,-0.082837,-0.078764,-0.074870,-0.071151,-0.067602,-0.064219,-0.060996,-0.057926,-0.055004,-0.052224,-0.049579,-0.047064,-0.044674,-0.042402,-0.040243,-0.038191,-0.036243,-0.034392,-0.032634,-0.030965,-0.029380,-0.027876,-0.026447,-0.025092,-0.023805,-0.022584,-0.021424,-0.020324,-0.019281
Model_HumanCapital_exp_gc,Gc,alphaRD,0.333333,0,0.000000,0.259407,0.038205,-0.035957,-0.082803,-0.111469,-0.128131,-0.136881,-0.140436,-0.140599,-0.138573,-0.135159,-0.130891,-0.126127,-0.121104,-0.115982,-0.110865,-0.105823,-0.100902,-0.096129,-0.091522,-0.087090,-0.082837,-0.078764,-0.074870,-0.071151,-0.067602,-0.064219,-0.060996,-0.057926,-0.055004,-0.052224,-0.049579,-0.047064,-0.044674,-0.042402,-0.040243,-0.038191,-0.036243,-0.034392,-0.032634,-0.030965,-0.029380,-0.027876,-0.026447,-0.025092,-0.023805,-0.022584,-0.021424,-0.020324,-0.019281
Model_HumanCapital_exp_gc,Gc,alphaRD,0.47619,0,0.000000,0.259407,0.038205,-0.035957,-0.082803,-0.111469,-0.128131,-0.136881,-0.140436,-0.140599,-0.138573,-0.135159,-0.130891,-0.126127,-0.121104,-0.115982,-0.110865,-0.105823,-0.100902,-0.096129,-0.091522,-0.087090,-0.082837,-0.078764,-0.074870,-0.071151,-0.067602,-0.064219,-0.060996,-0.057926,-0.055004,-0.052224,-0.049579,-0.047064,-0.044674,-0.042402,-0.040243,-0.038191,-0.036243,-0.034392,-0.032634,-0.030965,-0.029380,-0.027876,-0.026447,-0.025092,-0.023805,-0.022584,-0.021424,-0.020324,-0.019281
Model_HumanCapital_exp_gc,Gc,varsigma,0.1,0,0.000000,0.252506,0.036113,-0.028990,-0.066901,-0.087313,-0.096660,-0.099117,-0.097388,-0.093217,-0.087722,-0.081612,-0.075328,-0.069141,-0.063210,-0.057622,-0.052417,-0.047608,-0.043191,-0.039149,-0.035463,-0.032107,-0.029059,-0.026291,-0.023782,-0.021508,-0.019449,-0.017585,-0.015898,-0.014372,-0.012991,-0.011743,-0.010614,-0.009593,-0.008670,-0.007836,-0.007082,-0.006400,-0.005784,-0.005227,-0.004723,-0.004268,-0.003857,-0.003486,-0.003150,-0.002846,-0.002572,-0.002324,-0.002100,-0.001898,-0.001715
Model_HumanCapital_exp_gc,Gc,varsigma,0.3,0,0.000000,0.254052,0.036211,-0.030568,-0.069957,-0.091578,-0.101853,-0.104977,-0.103689,-0.099770,-0.094375,-0.088244,-0.081849,-0.075483,-0.069325,-0.063475,-0.057989,-0.052887,-0.048172,-0.043835,-0.039858,-0.036220,-0.032899,-0.029872,-0.027115,-0.024607,-0.022326,-0.020254,-0.018371,-0.016662,-0.015110,-0.013702,-0.012424,-0.011265,-0.010214,-0.009260,-0.008395,-0.007611,-0.006900,-0.006255,-0.005670,-0.005140,-0.004659,-0.004224,-0.003829,-0.003470,-0.003146,-0.002852,-0.002585,-0.002343,-0.002124
Model_HumanCapital_exp_gc,Gc,varsigma,0.5,0,0.000000,0.255931,0.036439,-0.032631,-0.074122,-0.097546,-0.109289,-0.113556,-0.113112,-0.109777,-0.104742,-0.098787,-0.092417,-0.085954,-0.079604,-0.073490,-0.067684,-0.062222,-0.057121,-0.052379,-0.047989,-0.043936,-0.040202,-0.036768,-0.033614,-0.030721,-0.028069,-0.025640,-0.023417,-0.021383,-0.019523,-0.017822,-0.016268,-0.014848,-0.013550,-0.012365,-0.011284,-0.010296,-0.009394,-0.008571,-0.007819,-0.007134,-0.006508,-0.005937,-0.005416,-0.004940,-0.004507,-0.004111,-0.003750,-0.003421,-0.003120
Model_HumanCapital_exp_gc,Gc,varsigma,0.8,0,0.000000,0.259407,0.038205,-0.035957,-0.082803,-0.111469,-0.128131,-0.136881,-0.140436,-0.140599,-0.138573,-0.135159,-0.130891,-0.126127,-0.121104,-0.115982,-0.110865,-0.105823,-0.100902,-0.096129,-0.091522,-0.087090,-0.082837,-0.078764,-0.074870,-0.071151,-0.067602,-0.064219,-0.060996,-0.057926,-0.055004,-0.052224,-0.049579,-0.047064,-0.044674,-0.042402,-0.040243,-0.038191,-0.036243,-0.034392,-0.032634,-0.030965,-0.029380,-0.027876,-0.026447,-0.025092,-0.023805,-0.022584,-0.021424,-0.020324,-0.019281
Model_HumanCapital_exp_gc,Gc,varsigma,0.9,0,0.000000,0.260758,0.040191,-0.035363,-0.084234,-0.115350,-0.134746,-0.146415,-0.152996,-0.156238,-0.157297,-0.156939,-0.155672,-0.153831,-0.151638,-0.149238,-0.146729,-0.144171,-0.141605,-0.139057,-0.136542,-0.134070,-0.131647,-0.129274,-0.126952,-0.124682,-0.122461,-0.120290,-0.118165,-0.116087,-0.114052,-0.112059,-0.110107,-0.108195,-0.106320,-0.104482,-0.102679,-0.100911,-0.099176,-0.097473,-0.095802,-0.094161,-0.092550,-0.090968,-0.089414,-0.087887,-0.086388,-0.084915,-0.083468,-0.082046,-0.080649
Model_HumanCapital_exp_gc,Gc,varsigma,0.95,0,0.000000,0.261470,0.041579,-0.034048,-0.083462,-0.115490,-0.136099,-0.149227,-0.157476,-0.162561,-0.165612,-0.167371,-0.168327,-0.168799,-0.168993,-0.169043,-0.169033,-0.169016,-0.169024,-0.169075,-0.169178,-0.169337,-0.169553,-0.169823,-0.170145,-0.170515,-0.170930,-0.171385,-0.171877,-0.172402,-0.172958,-0.173541,-0.174149,-0.174779,-0.175430,-0.176099,-0.176784,-0.177485,-0.178200,-0.178928,-0.179667,-0.180418,-0.181178,-0.181947,-0.182725,-0.183511,-0.184305,-0.185105,-0.185913,-0.186727,-0.187547
Model_HumanCapital_exp_igi,Igi,baseline,,1,0.000000,0.297315,0.202569,0.244252,0.264191,0.271505,0.271253,0.266464,0.259004,0.250036,0.240294,0.230235,0.220146,0.210201,0.200505,0.191118,0.182073,0.173382,0.165050,0.157073,0.149445,0.142155,0.135193,0.128549,0.122210,0.116164,0.110401,0.104909,0.099676,0.094693,0.089949,0.085433,0.081135,0.077047,0.073158,0.069460,0.065943,0.062601,0.059424,0.056405,0.053536,0.050810,0.048221,0.045762,0.043426,0.041209,0.039103,0.037103,0.035205,0.033402,0.031692
Model_HumanCapital_exp_igi,Igi,alphaG,0.02,0,0.000000,0.273424,0.099070,0.067745,0.045575,0.030192,0.019582,0.012287,0.007285,0.003868,0.001547,-0.000013,-0.001045,-0.001710,-0.002119,-0.002352,-0.002463,-0.002490,-0.002461,-0.002395,-0.002305,-0.002202,-0.002091,-0.001977,-0.001864,-0.001753,-0.001647,-0.001544,-0.001447,-0.001356,-0.001269,-0.001188,-0.001112,-0.001042,-0.000975,-0.000914,-0.000856,-0.000802,-0.000752,-0.000705,-0.000662,-0.000621,-0.000583,-0.000548,-0.000515,-0.000484,-0.000455,-0.000428,-0.000403,-0.000379,-0.000357
Model_HumanCapital_exp_igi,Igi,alphaG,0.054,0,0.000000,0.297315,0.202569,0.244252,0.264191,0.271505,0.271253,0.266464,0.259004,0.250036,0.240294,0.230235,0.220146,0.210201,0.200505,0.191118,0.182073,0.173382,0.165050,0.157073,0.149445,0.142155,0.135193,0.128549,0.122210,0.116164,0.110401,0.104909,0.099676,0.094693,0.089949,0.085433,0.081135,0.077047,0.073158,0.069460,0.065943,0.062601,0.059424,0.056405,0.053536,0.050810,0.048221,0.045762,0.043426,0.041209,0.039103,0.037103,0.035205,0.033402,0.031692
